dc:identifier,dc:modified,ayto:Linea,dc:EtiquetaLinea,ayto:NombreSublinea,ayto:SentidoRuta,ayto:Ruta,ayto:NParada,ayto:NombreParada,ayto:PuntoKM,ayto:PosX,ayto:PosY,uri
71-102-195-1-482-0,2025-02-28T21:02:09.933Z,71,7C1,LUIS QUINTANILLA C1,1,195,482,LUIS QUINTANILLA ISASI,0,431348.3,4811866.43,http://datos.santander.es/api/datos/lineas_bus_secuencia/71-102-195-1-482-0.csv
71-102-195-1-482-14663,2025-02-28T21:02:09.933Z,71,7C1,LUIS QUINTANILLA C1,1,195,482,LUIS QUINTANILLA ISASI,14663,431348.3,4811866.43,http://datos.santander.es/api/datos/lineas_bus_secuencia/71-102-195-1-482-14663.csv
71-102-195-1-483-401,2025-02-28T21:02:09.933Z,71,7C1,LUIS QUINTANILLA C1,1,195,483,GERARDO DIEGO 1,401,431694.15,4811976.76,http://datos.santander.es/api/datos/lineas_bus_secuencia/71-102-195-1-483-401.csv
71-102-195-1-512-11974,2025-02-28T21:02:09.933Z,71,7C1,LUIS QUINTANILLA C1,1,195,512,INTERCAMBIADOR AVENIDA VALDECILLA,11974,432823.74,4812088.95,http://datos.santander.es/api/datos/lineas_bus_secuencia/71-102-195-1-512-11974.csv
71-102-195-1-7-13077,2025-02-28T21:02:09.933Z,71,7C1,LUIS QUINTANILLA C1,1,195,7,MANUEL LLANO,13077,432055.08,4812221.07,http://datos.santander.es/api/datos/lineas_bus_secuencia/71-102-195-1-7-13077.csv
71-102-195-1-73-4501,2025-02-28T21:02:09.933Z,71,7C1,LUIS QUINTANILLA C1,1,195,73,LOS CASTROS 63,4501,435112.34,4813568.78,http://datos.santander.es/api/datos/lineas_bus_secuencia/71-102-195-1-73-4501.csv
71-102-195-1-74-4879,2025-02-28T21:02:09.933Z,71,7C1,LUIS QUINTANILLA C1,1,195,74,PARQUE LA TEJA,4879,435475.06,4813658.69,http://datos.santander.es/api/datos/lineas_bus_secuencia/71-102-195-1-74-4879.csv
71-102-195-1-75-5168,2025-02-28T21:02:09.933Z,71,7C1,LUIS QUINTANILLA C1,1,195,75,LOS CASTROS 53,5168,435755.0,4813730.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/71-102-195-1-75-5168.csv
72-103-196-1-10-2303,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,10,CUATRO CAMINOS,2303,433332.95,4812298.22,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-10-2303.csv
72-103-196-1-11-2774,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,11,SAN FERNANDO,2774,433774.01,4812459.48,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-11-2774.csv
72-103-196-1-12-3410,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,12,JESUS DE MONASTERIO 21,3410,434383.45,4812617.23,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-12-3410.csv
72-103-196-1-13-3617,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,13,AYUNTAMIENTO,3617,434576.7,4812586.76,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-13-3617.csv
72-103-196-1-146-3840,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,146,CATEDRAL,3840,434803.52,4812579.39,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-146-3840.csv
72-103-196-1-15-4141,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,15,JARDINES DE PEREDA,4141,435103.65,4812610.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-15-4141.csv
72-103-196-1-16-4647,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,16,PUERTO CHICO,4647,435599.64,4812655.52,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-16-4647.csv
72-103-196-1-17-5053,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,17,CASTELAR,5053,435963.51,4812715.29,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-17-5053.csv
72-103-196-1-179-13959,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,179,RESIDENCIA SANTA LUCIA,13959,431216.59,4812038.11,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-179-13959.csv
72-103-196-1-18-5442,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,18,REINA VICTORIA 18,5442,436336.37,4812788.51,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-18-5442.csv
72-103-196-1-19-5901,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,19,AVENIDA REINA VICTORIA,5901,436782.59,4812905.09,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-19-5901.csv
72-103-196-1-20-6247,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,20,AVENIDA REINA VICTORIA 38,6247,437060.1,4813101.22,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-20-6247.csv
72-103-196-1-21-6655,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,21,LA MAGDALENA,6655,437302.07,4813366.61,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-21-6655.csv
72-103-196-1-22-6985,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,22,LUIS MARTINEZ,6985,437131.97,4813631.05,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-22-6985.csv
72-103-196-1-223-13274,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,223,GERARDO DIEGO,13274,431668.86,4811987.54,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-223-13274.csv
72-103-196-1-224-961,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,224,JOAQUIN BUSTAMANTE 10,961,432164.6,4812064.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-224-961.csv
72-103-196-1-225-1307,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,225,JOAQUIN BUSTAMANTE 5,1307,432483.91,4812059.96,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-225-1307.csv
72-103-196-1-226-9632,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,226,LOS CASTROS 62,9632,434689.27,4813512.1,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-226-9632.csv
72-103-196-1-227-10381,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,227,AVENIDA LOS CASTROS 115,10381,433983.77,4813326.12,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-227-10381.csv
72-103-196-1-228-10979,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,228,BAJADA DE SAN JUAN,10979,433456.59,4813100.74,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-228-10979.csv
72-103-196-1-229-11512,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,229,BAJADA DEL CALERUCO,11512,432957.21,4812914.26,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-229-11512.csv
72-103-196-1-23-7307,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,23,PLAZA DE ITALIA 3,7307,436845.0,4813749.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-23-7307.csv
72-103-196-1-230-11947,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,230,LOS CASTROS 136,11947,432623.92,4812678.34,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-230-11947.csv
72-103-196-1-231-12417,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,231,GUTIERREZ SOLANA 34,12417,432239.6,4812442.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-231-12417.csv
72-103-196-1-482-0,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,482,LUIS QUINTANILLA ISASI,0,431348.3,4811866.43,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-482-0.csv
72-103-196-1-482-14389,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,482,LUIS QUINTANILLA ISASI,14389,431348.3,4811866.43,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-482-14389.csv
72-103-196-1-483-401,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,483,GERARDO DIEGO 1,401,431694.15,4811976.76,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-483-401.csv
72-103-196-1-509-1734,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,509,INTERCAMBIADOR DE VALDECILLA,1734,432846.2,4812075.69,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-509-1734.csv
72-103-196-1-55-9972,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,55,LOS CASTROS 76,9972,434372.23,4813453.12,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-55-9972.csv
72-103-196-1-66-7645,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,66,PLAZA BRISAS,7645,436590.77,4813943.95,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-66-7645.csv
72-103-196-1-67-7872,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,67,LOS CASTROS 20,7872,436369.53,4813891.55,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-67-7872.csv
72-103-196-1-68-8173,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,68,LOS CASTROS 38,8173,436078.2,4813819.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-68-8173.csv
72-103-196-1-69-8526,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,69,UIMP,8526,435747.0,4813747.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-69-8526.csv
72-103-196-1-7-12791,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,7,MANUEL LLANO,12791,432055.08,4812221.07,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-7-12791.csv
72-103-196-1-70-8850,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,70,ESCUELA DE CAMINOS,8850,435440.17,4813664.7,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-70-8850.csv
72-103-196-1-71-9195,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,71,INTERFACULTATIVO,9195,435112.66,4813583.44,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-71-9195.csv
72-103-196-1-9-1872,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,196,9,VALDECILLA,1872,432951.54,4812149.14,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-103-196-1-9-1872.csv
72-104-197-1-10-2303,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,10,CUATRO CAMINOS,2303,433332.95,4812298.22,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-10-2303.csv
72-104-197-1-11-2774,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,11,SAN FERNANDO,2774,433774.01,4812459.48,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-11-2774.csv
72-104-197-1-12-3410,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,12,JESUS DE MONASTERIO 21,3410,434383.45,4812617.23,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-12-3410.csv
72-104-197-1-13-3617,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,13,AYUNTAMIENTO,3617,434576.7,4812586.76,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-13-3617.csv
72-104-197-1-146-3840,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,146,CATEDRAL,3840,434803.52,4812579.39,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-146-3840.csv
72-104-197-1-15-4141,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,15,JARDINES DE PEREDA,4141,435103.65,4812610.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-15-4141.csv
72-104-197-1-16-4647,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,16,PUERTO CHICO,4647,435599.64,4812655.52,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-16-4647.csv
72-104-197-1-179-11580,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,179,RESIDENCIA SANTA LUCIA,11580,431216.59,4812038.11,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-179-11580.csv
72-104-197-1-223-10895,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,223,GERARDO DIEGO,10895,431668.86,4811987.54,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-223-10895.csv
72-104-197-1-224-961,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,224,JOAQUIN BUSTAMANTE 10,961,432164.6,4812064.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-224-961.csv
72-104-197-1-225-1307,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,225,JOAQUIN BUSTAMANTE 5,1307,432483.91,4812059.96,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-225-1307.csv
72-104-197-1-226-7253,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,226,LOS CASTROS 62,7253,434689.27,4813512.1,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-226-7253.csv
72-104-197-1-227-8002,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,227,AVENIDA LOS CASTROS 115,8002,433983.77,4813326.12,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-227-8002.csv
72-104-197-1-228-8600,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,228,BAJADA DE SAN JUAN,8600,433456.59,4813100.74,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-228-8600.csv
72-104-197-1-229-9133,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,229,BAJADA DEL CALERUCO,9133,432957.21,4812914.26,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-229-9133.csv
72-104-197-1-230-9568,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,230,LOS CASTROS 136,9568,432623.92,4812678.34,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-230-9568.csv
72-104-197-1-231-10038,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,231,GUTIERREZ SOLANA 34,10038,432239.6,4812442.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-231-10038.csv
72-104-197-1-261-4909,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,261,CASIMIRO SAINZ 6,4909,435664.54,4812877.69,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-261-4909.csv
72-104-197-1-482-0,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,482,LUIS QUINTANILLA ISASI,0,431348.3,4811866.43,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-482-0.csv
72-104-197-1-482-12010,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,482,LUIS QUINTANILLA ISASI,12010,431348.3,4811866.43,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-482-12010.csv
72-104-197-1-483-401,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,483,GERARDO DIEGO 1,401,431694.15,4811976.76,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-483-401.csv
72-104-197-1-509-1734,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,509,INTERCAMBIADOR DE VALDECILLA,1734,432846.2,4812075.69,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-509-1734.csv
72-104-197-1-55-7593,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,55,LOS CASTROS 76,7593,434372.23,4813453.12,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-55-7593.csv
72-104-197-1-69-6147,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,69,UIMP,6147,435747.0,4813747.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-69-6147.csv
72-104-197-1-7-10412,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,7,MANUEL LLANO,10412,432055.08,4812221.07,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-7-10412.csv
72-104-197-1-70-6471,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,70,ESCUELA DE CAMINOS,6471,435440.17,4813664.7,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-70-6471.csv
72-104-197-1-71-6816,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,71,INTERFACULTATIVO,6816,435112.66,4813583.44,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-71-6816.csv
72-104-197-1-9-1872,2025-02-28T21:02:09.933Z,72,7C2,LUIS QUINTANILLA C2,1,197,9,VALDECILLA,1872,432951.54,4812149.14,http://datos.santander.es/api/datos/lineas_bus_secuencia/72-104-197-1-9-1872.csv
99-195-357-1-512-3434,2025-02-28T21:02:09.933Z,99,99,LANZADERA,1,357,512,INTERCAMBIADOR AVENIDA VALDECILLA,3434,432823.74,4812088.95,http://datos.santander.es/api/datos/lineas_bus_secuencia/99-195-357-1-512-3434.csv
99-195-357-1-600-0,2025-02-28T21:02:09.933Z,99,99,LANZADERA,1,357,600,CAMARREAL 40 (Cocheras),0,429946.0,4811147.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/99-195-357-1-600-0.csv
99-195-358-2-512-0,2025-02-28T21:02:09.933Z,99,99,LANZADERA,2,358,512,INTERCAMBIADOR AVENIDA VALDECILLA,0,432823.74,4812088.95,http://datos.santander.es/api/datos/lineas_bus_secuencia/99-195-358-2-512-0.csv
99-195-358-2-600-3499,2025-02-28T21:02:09.933Z,99,99,LANZADERA,2,358,600,CAMARREAL 40 (Cocheras),3499,429946.0,4811147.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/99-195-358-2-600-3499.csv
1-213-372-2-167-1734,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,167,MANUEL GONZALEZ HOYOS 39,1734,435751.58,4814711.97,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-167-1734.csv
1-213-372-2-168-2058,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,168,VALDENOJA 25,2058,435997.18,4814730.16,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-168-2058.csv
1-213-372-2-169-2284,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,169,VALDENOJA 3,2284,436224.34,4814758.99,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-169-2284.csv
1-213-372-2-200-1236,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,200,CONSUELO BERGÉS 16,1236,435556.17,4814584.61,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-200-1236.csv
1-213-372-2-201-1499,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,201,CONCHA ESPINA 18,1499,435633.78,4814542.12,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-201-1499.csv
1-213-372-2-29-3239,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,29,PLAZA DOCTOR FLEMING,3239,436301.34,4814152.67,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-29-3239.csv
1-213-372-2-30-3680,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,30,PIQUIO,3680,436648.16,4813917.93,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-30-3680.csv
1-213-372-2-31-3969,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,31,PLAZA DE ITALIA,3969,436856.4,4813722.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-31-3969.csv
1-213-372-2-32-4275,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,32,REINA VICTORIA 129,4275,437125.44,4813620.08,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-32-4275.csv
1-213-372-2-328-446,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,328,ARSENIO ODRIOZOLA 16,446,435987.62,4815042.15,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-328-446.csv
1-213-372-2-33-4551,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,33,LA MAGDALENA,4551,437256.31,4813400.05,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-33-4551.csv
1-213-372-2-330-728,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,330,DOCTOR DIEGO MADRAZO,728,435742.1,4814921.55,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-330-728.csv
1-213-372-2-34-5092,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,34,GONZALEZ DE RIANCHO,5092,436988.99,4813060.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-34-5092.csv
1-213-372-2-341-12797,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,341,DECATHLON,12797,430201.62,4811939.73,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-341-12797.csv
1-213-372-2-342-12528,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,342,CARREFOUR ALISAL,12528,430422.54,4812051.46,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-342-12528.csv
1-213-372-2-35-5430,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,35,REINA VICTORIA 79,5430,436707.29,4812890.24,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-35-5430.csv
1-213-372-2-36-5807,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,36,SAN MARTIN,5807,436341.71,4812803.88,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-36-5807.csv
1-213-372-2-37-6215,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,37,CASTELAR 29,6215,435952.5,4812738.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-37-6215.csv
1-213-372-2-38-6475,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,38,CASTELAR 1,6475,435694.52,4812764.57,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-38-6475.csv
1-213-372-2-39-6959,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,39,PASEO DE PEREDA,6959,435258.42,4812645.73,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-39-6959.csv
1-213-372-2-40-7400,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,40,CORREOS,7400,434821.86,4812597.12,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-40-7400.csv
1-213-372-2-41-7658,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,41,PLAZA AYUNTAMIENTO,7658,434566.4,4812609.6,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-41-7658.csv
1-213-372-2-42-7878,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,42,JESUS DE MONASTERIO 12,7878,434352.71,4812629.96,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-42-7878.csv
1-213-372-2-43-8473,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,43,SAN FERNANDO 22,8473,433781.15,4812477.88,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-43-8473.csv
1-213-372-2-44-8852,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,44,SAN FERNANDO 66,8852,433423.91,4812350.44,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-44-8852.csv
1-213-372-2-45-9385,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,45,AVENIDA DE VALDECILLA,9385,432924.67,4812168.16,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-45-9385.csv
1-213-372-2-455-12953,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,455,JOAQUIN RODRIGO 10,12953,430062.6,4811870.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-455-12953.csv
1-213-372-2-46-10035,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,46,TORRES QUEVEDO 22,10035,432375.48,4812148.34,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-46-10035.csv
1-213-372-2-47-10409,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,47,PLAZA MANUEL LLANO,10409,432092.31,4812250.65,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-47-10409.csv
1-213-372-2-48-10753,2025-02-28T21:02:08.927Z,1,1,G.TREVILLA 14-PCTCAN/ADARZO,2,372,48,JOSE MARIA COSSIO 12,10753,432030.4,4812432.0,http://datos.santander.es/api/datos/lineas_bus_secuencia/1-213-372-2-48-10753.csv
