dc:identifier,dc:modified,ayto:tipoDia,ayto:linea,ayto:servicio,ayto:numViaje,ayto:tipoParada,ayto:idParada,ayto:nombreParada,ayto:idEvento,ayto:descEvento,ayto:hora,uri
24001ILA10104852140,2025-03-01T00:01:49.573Z,24001ILA,1,0104,8,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,52140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104852140.csv
24001ILA10104848840,2025-03-01T00:01:49.573Z,24001ILA,1,0104,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,48840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104848840.csv
24001ILA10104748840,2025-03-01T00:01:49.573Z,24001ILA,1,0104,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,48840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104748840.csv
24001ILA10104745840,2025-03-01T00:01:49.573Z,24001ILA,1,0104,7,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,45840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104745840.csv
24001ILA10104645840,2025-03-01T00:01:49.573Z,24001ILA,1,0104,6,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,45840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104645840.csv
24001ILA10104642540,2025-03-01T00:01:49.573Z,24001ILA,1,0104,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,42540,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104642540.csv
24001ILA10104541640,2025-03-01T00:01:49.573Z,24001ILA,1,0104,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,41640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104541640.csv
24001ILA10104538640,2025-03-01T00:01:49.573Z,24001ILA,1,0104,5,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,38640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104538640.csv
24001ILA10104438640,2025-03-01T00:01:49.573Z,24001ILA,1,0104,4,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,38640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104438640.csv
24001ILA10104435340,2025-03-01T00:01:49.573Z,24001ILA,1,0104,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,35340,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104435340.csv
24001ILA10104334440,2025-03-01T00:01:49.573Z,24001ILA,1,0104,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,34440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104334440.csv
24001ILA10104331440,2025-03-01T00:01:49.573Z,24001ILA,1,0104,3,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,31440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104331440.csv
24001ILA10104231440,2025-03-01T00:01:49.573Z,24001ILA,1,0104,2,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,31440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104231440.csv
24001ILA10104228200,2025-03-01T00:01:49.573Z,24001ILA,1,0104,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,28200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10104228200.csv
24001ILA101041781780,2025-03-01T00:01:49.573Z,24001ILA,1,0104,17,1,545,JOSE MARIA GONZALEZ TREVILLA 14,12,SALIDA DE LINEA,81780,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041781780.csv
24001ILA101041779200,2025-03-01T00:01:49.573Z,24001ILA,1,0104,17,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,79200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041779200.csv
24001ILA101041679200,2025-03-01T00:01:49.573Z,24001ILA,1,0104,16,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,79200,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041679200.csv
24001ILA101041675840,2025-03-01T00:01:49.573Z,24001ILA,1,0104,16,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,75840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041675840.csv
24001ILA101041575840,2025-03-01T00:01:49.573Z,24001ILA,1,0104,15,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,75840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041575840.csv
24001ILA101041572840,2025-03-01T00:01:49.573Z,24001ILA,1,0104,15,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,72840,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041572840.csv
24001ILA101041471940,2025-03-01T00:01:49.573Z,24001ILA,1,0104,14,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,71940,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041471940.csv
24001ILA101041468640,2025-03-01T00:01:49.573Z,24001ILA,1,0104,14,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,68640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041468640.csv
24001ILA101041368640,2025-03-01T00:01:49.573Z,24001ILA,1,0104,13,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,68640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041368640.csv
24001ILA101041365640,2025-03-01T00:01:49.573Z,24001ILA,1,0104,13,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,65640,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041365640.csv
24001ILA101041264740,2025-03-01T00:01:49.573Z,24001ILA,1,0104,12,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,64740,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041264740.csv
24001ILA101041261440,2025-03-01T00:01:49.573Z,24001ILA,1,0104,12,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,61440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041261440.csv
24001ILA101041161440,2025-03-01T00:01:49.573Z,24001ILA,1,0104,11,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,61440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041161440.csv
24001ILA101041158440,2025-03-01T00:01:49.573Z,24001ILA,1,0104,11,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,58440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041158440.csv
24001ILA101041058440,2025-03-01T00:01:49.573Z,24001ILA,1,0104,10,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,58440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041058440.csv
24001ILA101041055140,2025-03-01T00:01:49.573Z,24001ILA,1,0104,10,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,55140,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101041055140.csv
24001ILA10103954300,2025-03-01T00:01:49.573Z,24001ILA,1,0103,9,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,54300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103954300.csv
24001ILA10103951300,2025-03-01T00:01:49.573Z,24001ILA,1,0103,9,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,51300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103951300.csv
24001ILA10103851300,2025-03-01T00:01:49.573Z,24001ILA,1,0103,8,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,51300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103851300.csv
24001ILA10103847760,2025-03-01T00:01:49.573Z,24001ILA,1,0103,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,47760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103847760.csv
24001ILA10103747760,2025-03-01T00:01:49.573Z,24001ILA,1,0103,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,47760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103747760.csv
24001ILA10103744760,2025-03-01T00:01:49.573Z,24001ILA,1,0103,7,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,44760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103744760.csv
24001ILA10103644760,2025-03-01T00:01:49.573Z,24001ILA,1,0103,6,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,44760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103644760.csv
24001ILA10103641460,2025-03-01T00:01:49.573Z,24001ILA,1,0103,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,41460,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103641460.csv
24001ILA10103540560,2025-03-01T00:01:49.573Z,24001ILA,1,0103,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,40560,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103540560.csv
24001ILA10103537560,2025-03-01T00:01:49.573Z,24001ILA,1,0103,5,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,37560,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103537560.csv
24001ILA10103437560,2025-03-01T00:01:49.573Z,24001ILA,1,0103,4,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,37560,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103437560.csv
24001ILA10103434260,2025-03-01T00:01:49.573Z,24001ILA,1,0103,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,34260,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103434260.csv
24001ILA10103333360,2025-03-01T00:01:49.573Z,24001ILA,1,0103,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,33360,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103333360.csv
24001ILA10103330360,2025-03-01T00:01:49.573Z,24001ILA,1,0103,3,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,30360,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103330360.csv
24001ILA10103230360,2025-03-01T00:01:49.573Z,24001ILA,1,0103,2,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,30360,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103230360.csv
24001ILA10103227120,2025-03-01T00:01:49.573Z,24001ILA,1,0103,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,27120,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10103227120.csv
24001ILA101031780820,2025-03-01T00:01:49.573Z,24001ILA,1,0103,17,1,545,JOSE MARIA GONZALEZ TREVILLA 14,12,SALIDA DE LINEA,80820,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031780820.csv
24001ILA101031778300,2025-03-01T00:01:49.573Z,24001ILA,1,0103,17,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,78300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031778300.csv
24001ILA101031678300,2025-03-01T00:01:49.573Z,24001ILA,1,0103,16,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,78300,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031678300.csv
24001ILA101031674760,2025-03-01T00:01:49.573Z,24001ILA,1,0103,16,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,74760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031674760.csv
24001ILA101031574760,2025-03-01T00:01:49.573Z,24001ILA,1,0103,15,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,74760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031574760.csv
24001ILA101031571760,2025-03-01T00:01:49.573Z,24001ILA,1,0103,15,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,71760,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031571760.csv
24001ILA101031470860,2025-03-01T00:01:49.573Z,24001ILA,1,0103,14,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,70860,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031470860.csv
24001ILA101031467560,2025-03-01T00:01:49.573Z,24001ILA,1,0103,14,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,67560,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031467560.csv
24001ILA101031367560,2025-03-01T00:01:49.573Z,24001ILA,1,0103,13,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,67560,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031367560.csv
24001ILA101031364560,2025-03-01T00:01:49.573Z,24001ILA,1,0103,13,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,64560,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031364560.csv
24001ILA101031263660,2025-03-01T00:01:49.573Z,24001ILA,1,0103,12,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,63660,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031263660.csv
24001ILA101031260360,2025-03-01T00:01:49.573Z,24001ILA,1,0103,12,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,60360,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031260360.csv
24001ILA101031160360,2025-03-01T00:01:49.573Z,24001ILA,1,0103,11,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,60360,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031160360.csv
24001ILA101031157360,2025-03-01T00:01:49.573Z,24001ILA,1,0103,11,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,57360,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031157360.csv
24001ILA101031057360,2025-03-01T00:01:49.573Z,24001ILA,1,0103,10,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,57360,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila101031057360.csv
24001ILA10106440800,2025-03-01T00:01:49.572Z,24001ILA,1,0106,4,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,40800,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10106440800.csv
24001ILA10106437500,2025-03-01T00:01:49.572Z,24001ILA,1,0106,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,37500,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10106437500.csv
24001ILA10106336600,2025-03-01T00:01:49.572Z,24001ILA,1,0106,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,36600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10106336600.csv
24001ILA10106333600,2025-03-01T00:01:49.572Z,24001ILA,1,0106,3,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,33600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10106333600.csv
24001ILA10106233600,2025-03-01T00:01:49.572Z,24001ILA,1,0106,2,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,33600,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10106233600.csv
24001ILA10106230360,2025-03-01T00:01:49.572Z,24001ILA,1,0106,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,30360,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10106230360.csv
24001ILA10105956220,2025-03-01T00:01:49.572Z,24001ILA,1,0105,9,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,56220,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105956220.csv
24001ILA10105953160,2025-03-01T00:01:49.572Z,24001ILA,1,0105,9,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,53160,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105953160.csv
24001ILA10105853160,2025-03-01T00:01:49.572Z,24001ILA,1,0105,8,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,53160,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105853160.csv
24001ILA10105849920,2025-03-01T00:01:49.572Z,24001ILA,1,0105,8,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,49920,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105849920.csv
24001ILA10105749920,2025-03-01T00:01:49.572Z,24001ILA,1,0105,7,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,49920,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105749920.csv
24001ILA10105746920,2025-03-01T00:01:49.572Z,24001ILA,1,0105,7,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,46920,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105746920.csv
24001ILA10105646920,2025-03-01T00:01:49.572Z,24001ILA,1,0105,6,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,46920,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105646920.csv
24001ILA10105643620,2025-03-01T00:01:49.572Z,24001ILA,1,0105,6,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,43620,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105643620.csv
24001ILA10105542780,2025-03-01T00:01:49.572Z,24001ILA,1,0105,5,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,42780,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105542780.csv
24001ILA10105539720,2025-03-01T00:01:49.572Z,24001ILA,1,0105,5,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,39720,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105539720.csv
24001ILA10105439720,2025-03-01T00:01:49.572Z,24001ILA,1,0105,4,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,39720,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105439720.csv
24001ILA10105436420,2025-03-01T00:01:49.572Z,24001ILA,1,0105,4,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,36420,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105436420.csv
24001ILA10105335520,2025-03-01T00:01:49.572Z,24001ILA,1,0105,3,1,545,JOSE MARIA GONZALEZ TREVILLA 14,4,FIN DE VIAJE,35520,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105335520.csv
24001ILA10105332520,2025-03-01T00:01:49.572Z,24001ILA,1,0105,3,1,488,PCTCAN-UNEATLANTICO,3,INICIO DE VIAJE,32520,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105332520.csv
24001ILA10105232520,2025-03-01T00:01:49.572Z,24001ILA,1,0105,2,1,488,PCTCAN-UNEATLANTICO,4,FIN DE VIAJE,32520,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105232520.csv
24001ILA10105229280,2025-03-01T00:01:49.572Z,24001ILA,1,0105,2,1,545,JOSE MARIA GONZALEZ TREVILLA 14,11,ENTRADA EN LINEA,29280,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila10105229280.csv
24001ISA101011055440,2025-03-01T00:01:48.336Z,24001ISA,1,0101,10,1,338,GLORIETA DE ADARZO,4,FIN DE VIAJE,55440,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa101011055440.csv
24001ISA101011052320,2025-03-01T00:01:48.336Z,24001ISA,1,0101,10,1,545,JOSE MARIA GONZALEZ TREVILLA 14,3,INICIO DE VIAJE,52320,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001isa101011052320.csv
24001ILA20117883820,2025-03-01T00:01:48.336Z,24001ILA,2,0117,8,1,333,CONSUELO BERGÉS 22,12,SALIDA DE LINEA,83820,http://datos.santander.es/api/datos/programacionTUS_horariosLineas/24001ila20117883820.csv
